HDI Rank,Country,1980,1985,1990,1995,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013
100,Suriname,..,..,..,..,..,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289
148,Swaziland,0.354544444,0.395488889,0.42637619,0.448025926,0.459033333,0.4941,0.514426667,0.522531111,0.530635556,0.53874,0.546844444,0.551288889,0.551288889,0.551288889
12,Sweden,0.659428889,0.664518889,0.692473333,0.791593333,0.866283333,0.829666667,0.826688889,0.823711111,0.823511111,0.823311111,0.832911789,0.830134011,0.830134011,0.830134011
3,Switzerland,0.677937778,0.675171111,0.694988889,0.725726667,0.803632084,0.822214757,0.826589647,0.82818676,0.829783872,0.834158763,0.841311431,0.844089209,0.844089209,0.844089209
118,Syrian Arab Republic,0.346613333,0.398854444,0.422144444,0.419884444,0.450793423,0.533934729,..,0.539007319,0.537637101,0.544858249,0.547636027,0.553191582,0.553191582,0.553191582
133,Tajikistan,..,..,0.633766667,0.607477778,0.600644444,0.630322222,0.634924444,0.631193333,0.638573333,0.63762,0.639444444,0.639444444,0.639444444,0.639444444
159,Tanzania (United Republic of),0.287611111,0.269088889,0.272911111,0.286333333,0.324919048,0.369050794,0.378910476,0.388770159,0.398629841,0.400949841,0.403269841,0.425888889,0.425888889,0.425888889
89,Thailand,0.343211111,0.376955556,0.385733333,0.433033333,0.515787472,0.568555723,0.559031121,0.582375773,0.589053758,0.601287299,0.607965284,0.607965284,0.607965284,0.607965284
84,The former Yugoslav Republic of Macedonia,..,..,..,..,..,0.597453333,0.603008889,0.608564444,0.636342222,0.63912,0.641897778,0.641897778,0.641897778,0.641897778
128,Timor-Leste,..,..,..,..,0.361503144,0.379095737,0.398961627,0.418827516,0.438693406,0.458559296,0.472406667,0.472406667,0.472406667,0.472406667
166,Togo,0.3156,0.278733333,0.311177778,0.354788889,0.406911111,0.445877778,0.460142222,0.449406667,0.466448889,0.483491111,0.500533333,0.514422222,0.514422222,0.514422222
100,Tonga,0.627987778,0.621777778,0.648103175,0.678761905,0.663666667,0.709666667,0.7118,0.713933333,0.716066667,0.7182,0.720333333,0.720333333,0.720333333,0.720333333
64,Trinidad and Tobago,0.532733333,0.545388889,0.557955556,0.574921212,0.606568687,0.683559705,0.689089193,0.694618681,0.700148169,0.700320689,0.700320689,0.700320689,0.700320689,0.700320689
90,Tunisia,0.297888889,0.362133333,0.403022222,0.459722222,0.525222222,0.58,0.588291111,0.596582222,0.604873333,0.610386667,0.618677778,0.621455556,0.621455556,0.621455556
69,Turkey,0.304133333,0.362888889,0.398155556,0.4269,0.493166667,0.531299278,0.545458905,0.556565301,0.562951141,0.582399156,0.624654431,0.647701279,0.652023697,0.652023697
103,Turkmenistan,..,..,..,..,..,..,..,..,..,..,0.678712889,0.678712889,0.678712889,0.678712889
,Tuvalu,..,..,..,..,..,..,..,..,..,..,..,..,..,..
164,Uganda,0.173577778,0.234266667,0.250733333,0.265544444,0.425922222,0.449374582,0.445783955,0.451915551,0.46638048,0.475289853,0.478643671,0.478643671,0.478643671,0.478643671
83,Ukraine,0.581166667,0.613522222,0.645966667,0.679177778,0.705266667,0.765077778,0.77172,0.775584444,0.779448889,0.783313333,0.7844,0.789955556,0.795511111,0.795511111
40,United Arab Emirates,0.358422222,0.4159,0.470766667,0.543170278,0.604148056,0.649325225,0.65412167,0.658918116,0.663714562,0.668511008,0.673214954,0.673214954,0.673214954,0.673214954
14,United Kingdom,0.608133333,0.622333333,0.642177778,0.79113675,0.83555079,0.866236402,0.853535307,0.851945324,0.858688674,0.865432023,0.877730929,0.860260145,0.860260145,0.860260145
5,United States,0.789533333,0.805233333,0.833555556,0.860811111,0.849881996,0.86678489,0.869514879,0.87634351,0.880394363,0.88368347,0.886981429,0.889759207,0.889759207,0.889759207
50,Uruguay,0.544814444,0.567176296,0.597003333,0.609272222,0.660484444,0.690757414,0.693478674,0.708085969,0.708804374,0.708805233,0.707330312,0.709762912,0.712262429,0.712262429
116,Uzbekistan,..,..,..,..,..,0.653888889,0.653888889,0.653888889,0.651111111,0.651111111,0.651111111,0.651111111,0.651111111,0.651111111
131,Vanuatu,..,..,..,..,..,..,..,..,0.595511111,0.595511111,0.595511111,0.595511111,0.595511111,0.595511111
67,Venezuela (Bolivarian Republic of),0.440501111,0.46065,0.452946667,0.474984444,0.513254544,0.594450532,0.617965815,0.649559434,0.670028665,0.67421609,0.682482617,0.682482617,0.682482617,0.682482617
121,Vietnam,0.381288889,0.375522222,0.349122222,0.387388889,0.434455556,0.470388889,0.478175556,0.485962222,0.493748889,0.501535556,0.509322222,0.513488889,0.513488889,0.513488889
154,Yemen,..,..,0.218431389,0.229298056,0.257438889,0.304011111,0.306979259,0.309947407,0.312915556,0.320513333,0.328111111,0.339222222,0.339222222,0.339222222
141,Zambia,0.318833333,0.361711111,0.375477778,0.457097917,0.487518056,0.537804861,0.545682222,0.553559583,0.561436944,0.569314306,0.577191667,0.584262361,0.591333333,0.591333333
156,Zimbabwe,0.288388889,0.449666667,0.423122222,0.456855556,0.471333333,0.483266667,0.4866,0.489933333,0.493266667,0.4966,0.499933333,0.499933333,0.499933333,0.499933333
